gbifID,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
4875678689,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,4090451.MP4/DDC/fonafifo,,4090451.MP4,,,6,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2017-04-09 00:00:00+00:00,,99,99,2017,4,9,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74323,-83.40638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.068Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.068Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678672,CC_BY_NC_4_0,,,,,Fotograf{3040053.JPG,2,,,,,,,MACHINE_OBSERVATION,,,,3040053.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-04 00:00:00+00:00,,63,63,2018,3,4,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.063Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.063Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678655,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,6120072.MP4/DDC/fonafifo,,6120072.MP4,,,2,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2016-06-12 00:00:00+00:00,,164,164,2016,6,12,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,AGUA BUENA-RINCŒ,,,,,,,,,8.69628,-83.50128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.059Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.059Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678643,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,08290153.MP4/DDC/fonafifo,,08290153.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-08-29 00:00:00+00:00,,242,242,2020,8,29,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74332,-83.47666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.056Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.056Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678556,CC_BY_NC_4_0,,,,,Fotograf{04220056.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,04220056.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Bosque primario,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-04-22 00:00:00+00:00,,112,112,2019,4,22,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAJO SAN JUAN,,,,,,,,,8.74009,-83.52498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Sanchez,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.038Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.038Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678501,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,05090119.MP4/DDC/fonafifo,,05090119.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2022-05-09 00:00:00+00:00,,129,129,2022,5,9,,Bosque secundario cerca de humedal,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAJO SAN JUAN,,,,,,,,,8.74349,-83.49265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.025Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.025Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678498,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04150043.MP4/DDC/fonafifo,,04150043.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-04-15 00:00:00+00:00,,105,105,2019,4,15,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BANEGAS,,,,,,,,,8.68312,-83.52247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Sanchez,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.025Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.025Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678452,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,06020402.MP4/DDC/fonafifo,,06020402.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-06-02 00:00:00+00:00,,153,153,2021,6,2,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,AGUA BUENA-RINCŒ,,,,,,,,,8.69671,-83.49971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.015Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.015Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678441,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,2230041.MP4/DDC/fonafifo,,2230041.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2017-02-23 00:00:00+00:00,,54,54,2017,2,23,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74768,-83.43225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.013Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.013Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678439,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04140048.MP4/DDC/fonafifo,,04140048.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-04-14 00:00:00+00:00,,104,104,2019,4,14,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.68475,-83.57434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Sanchez,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.015Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.015Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875678435,CC_BY_NC_4_0,,,,,Fotograf{5080126.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,5080126.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-05-08 00:00:00+00:00,,128,128,2018,5,8,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.014Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.014Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678433,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04200309.MP4/DDC/fonafifo,,04200309.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-04-20 00:00:00+00:00,,110,110,2023,4,20,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.009Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.009Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678384,CC_BY_NC_4_0,,,,,Fotograf{3180052.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3180052.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Bosque primario cerca de quebrada,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-18 00:00:00+00:00,,77,77,2018,3,18,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.7433,-83.47659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:45.003Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:45.003Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875678338,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,1010015.MP4/DDC/fonafifo,,1010015.MP4,,,2,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-01-01 00:00:00+00:00,,,,2020,,,,Bosque primario cerca de baF%ro de chancho,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.6755,-83.57353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.986Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.986Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875678316,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,4260428.MP4/DDC/fonafifo,,04080037.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-04-08 00:00:00+00:00,,98,98,2023,4,8,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RINCON,,,,,,,,,8.70584,-83.49329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.980Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.980Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676203,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03270184.MP4/DDC/fonafifo,,03270184.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-03-27 00:00:00+00:00,,86,86,2023,3,27,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.954Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.954Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875676125,CC_BY_NC_4_0,,,,,Fotograf{5080121.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,5080121.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-05-08 00:00:00+00:00,,128,128,2018,5,8,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:44.893Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:44.893Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
